datetime,chilled_water,air_handler_fan_wattage
11/5/2020 0:00,1687.847666,518.9899956
11/5/2020 0:15,1791.980766,519.1316333
11/5/2020 0:30,1723.545456,518.9238005
11/5/2020 0:45,1815.27713,519.2405423
11/5/2020 1:00,1756.982588,519.0351124
11/5/2020 1:15,1724.189782,519.4625382
11/5/2020 1:30,1684.719816,519.0439897
11/5/2020 1:45,1729.99345,519.154859
11/5/2020 2:00,1705.013669,519.1296616
11/5/2020 2:15,1748.917076,518.899199
11/5/2020 2:30,1656.837702,518.8843468
11/5/2020 2:45,1586.369323,518.94351
11/5/2020 3:00,1735.279747,518.8585526
11/5/2020 3:15,1543.020715,518.7420369
11/5/2020 3:30,1630.533688,518.596534
11/5/2020 3:45,1641.651125,518.9244676
11/5/2020 4:00,1545.218347,518.4848623
11/5/2020 4:15,1714.948494,518.6743584
11/5/2020 4:30,1593.337226,518.8066523
11/5/2020 4:45,1458.484822,518.4825864
11/5/2020 5:00,1567.481709,518.4703261
11/5/2020 5:15,1525.08491,518.4470431
11/5/2020 5:30,1564.987353,518.3865436
11/5/2020 5:45,1587.184208,518.5588557
11/5/2020 6:00,1567.992294,518.3968507
11/5/2020 6:15,1408.681569,518.3562329
11/5/2020 6:30,1480.785046,518.986613
11/5/2020 6:45,1610.727193,519.3242413
11/5/2020 7:00,1497.295182,519.4366531
11/5/2020 7:15,1466.892447,519.4148586
11/5/2020 7:30,1393.548762,519.2169246
11/5/2020 7:45,1484.189991,519.1660074
11/5/2020 8:00,1490.487826,519.0146444
11/5/2020 8:15,1496.218608,519.4912635
11/5/2020 8:30,1456.878218,519.4535189
11/5/2020 8:45,1616.754583,519.1926697
11/5/2020 9:00,1540.148033,519.1676218
11/5/2020 9:15,1545.900566,519.3130721
11/5/2020 9:30,1702.155599,519.1722359
11/5/2020 9:45,1585.101139,518.9058662
11/5/2020 10:00,1655.262239,518.5424972
11/5/2020 10:15,1732.777703,518.3675863
11/5/2020 10:30,1765.003391,518.150728
11/5/2020 10:45,1657.534044,517.9523054
11/5/2020 11:00,1846.174374,518.0771167
11/5/2020 11:15,1771.787706,535.7263385
11/5/2020 11:30,1901.315691,517.8724224
11/5/2020 11:45,1781.540421,517.6975721
11/5/2020 12:00,1879.887222,517.6817398
11/5/2020 12:15,1909.34987,517.3739367
11/5/2020 12:30,1932.177829,517.3060315
11/5/2020 12:45,1882.371967,516.7750739
11/5/2020 13:00,1805.880208,516.5328337
11/5/2020 13:15,1977.622522,516.801383
11/5/2020 13:30,1935.549857,516.6320812
11/5/2020 13:45,2067.754206,516.7994459
11/5/2020 14:00,1968.400459,516.4492993
11/5/2020 14:15,1944.101368,516.3011831
11/5/2020 14:30,1905.100163,516.2297053
11/5/2020 14:45,1990.702056,516.0068977
11/5/2020 15:00,1945.755092,515.9886231
11/5/2020 15:15,1930.68383,515.6597918
11/5/2020 15:30,1966.54478,515.4721968
11/5/2020 15:45,1971.415513,515.6779295
11/5/2020 16:00,1850.843486,516.188179
11/5/2020 16:15,1851.115228,516.0458867
11/5/2020 16:30,1837.242704,515.9610963
11/5/2020 16:45,1837.470768,515.9677629
11/5/2020 17:00,1764.925528,515.6403542
11/5/2020 17:15,1766.160517,515.5788116
11/5/2020 17:30,1793.174236,515.8143513
11/5/2020 17:45,1588.98687,515.659375
11/5/2020 18:00,1741.781905,514.0206972
11/5/2020 18:15,1558.970458,514.0392057
11/5/2020 18:30,1685.984441,513.8687558
11/5/2020 18:45,1614.30847,514.1118845
11/5/2020 19:00,1508.786654,513.851728
11/5/2020 19:15,1535.440481,513.8843144
11/5/2020 19:30,1527.891115,513.75271
11/5/2020 19:45,1607.690469,513.4734993
11/5/2020 20:00,1406.318094,513.549702
11/5/2020 20:15,1601.296114,513.5996325
11/5/2020 20:30,1459.417766,513.4268009
11/5/2020 20:45,1506.042353,513.2331303
