datetime,zone_temp,plnm_temp
10/30/2020 00:00,25.64205429,23.69324828
10/30/2020 00:15,25.6853705,23.68580591
10/30/2020 00:30,25.73324419,23.70133384
10/30/2020 00:45,25.77557566,23.71025458
10/30/2020 01:00,25.81797754,23.7197752
10/30/2020 01:15,25.85623485,23.72459657
10/30/2020 01:30,25.89136123,23.73481634
10/30/2020 01:45,25.92867276,23.74042745
10/30/2020 02:00,25.96247899,23.74568631
10/30/2020 02:15,25.99770831,23.75405976
10/30/2020 02:30,26.02828995,23.76580038
10/30/2020 02:45,26.05444274,23.75952709
10/30/2020 03:00,26.08800284,23.77213286
10/30/2020 03:15,26.11723389,23.76824756
10/30/2020 03:30,26.14627856,23.76873986
10/30/2020 03:45,26.17338112,23.7816695
10/30/2020 04:00,26.20064917,23.78730105
10/30/2020 04:15,26.22313857,23.7901628
10/30/2020 04:30,26.24554562,23.79481024
10/30/2020 04:45,26.26817469,23.78993547
10/30/2020 05:00,26.29200107,23.79764926
10/30/2020 05:15,26.30430806,23.8043958
10/30/2020 05:30,26.32108614,23.80062055
10/30/2020 05:45,26.33477103,23.81297529
10/30/2020 06:00,26.34778387,23.81070637
10/30/2020 06:15,26.36100976,23.81351107
10/30/2020 06:30,26.37241494,23.81869089
10/30/2020 06:45,26.39255792,23.81181162
10/30/2020 07:00,26.52627148,23.81147933
10/30/2020 07:15,26.86272877,23.82253546
10/30/2020 07:30,27.04001868,23.8254254
10/30/2020 07:45,27.17529767,23.82993258
10/30/2020 08:00,27.30520108,23.84772789
10/30/2020 08:15,27.42486634,23.85276892
10/30/2020 08:30,27.56408621,23.87172804
10/30/2020 08:45,27.6994429,23.9020387
10/30/2020 09:00,27.81923291,23.93174552
10/30/2020 09:15,27.97490195,23.96131234
10/30/2020 09:30,27.95869713,24.00821386
10/30/2020 09:45,27.89290252,24.10723007
10/30/2020 10:00,28.1900681,24.13841865
10/30/2020 10:15,28.40236071,24.16707173
10/30/2020 10:30,28.57245089,24.19165774
10/30/2020 10:45,28.73001668,24.23036901
10/30/2020 11:00,28.88413123,24.28216288
10/30/2020 11:15,29.04953585,24.34742219
