Timestamp,Simulation Time Elapsed (s),Electrical Power Input (W),Electrical Power Output (W),Electrical Power Loss (W),PS1 Loss (W),PS2 Loss (W),Fan Power Supply Loss (W),Resistor 1 Load (W),Resistor 2 Load (W),Fan 1 Load (W),Fan 2 Load (W),Ambient Temperature (°C),Conditioned Zone Temperature (°C),Plenum Temperature (°C),Conditioned Zone Heat Gain (W),Plenum Heat Gain (W),CHW Cooling (W)
2020-07-06 16:00:00,0,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 16:15:00,900,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 16:30:00,1800,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 16:45:00,2700,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 17:00:00,3600,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 17:15:00,4500,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 17:30:00,5400,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 17:45:00,6300,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 18:00:00,7200,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 18:15:00,8100,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 18:30:00,9000,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 18:45:00,9900,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 19:00:00,10800,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 19:15:00,11700,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 19:30:00,12600,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 19:45:00,13500,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
2020-07-06 20:00:00,14400,29.22619,24.760998999999998,4.4651911,1.5360976,1.4644388,1.4646547,12.127544,11.633455,0.5,0.5,23.667376,23.330875,23.185875,25.725655,3.5005364,0
