Timestamp,Electrical Power Input (W),Ambient Temperature (°C),Conditioned Zone Temperature (°C),Plenum Temperature (°C),CHW Inlet Temperature (°C),CHW Outlet Temperature (°C),CHW Delta T (°C),CHW Flow (L/min),CHW Cooling (W)
2020-07-07 15:45:00,0,23.625,23.21,23.305,23.15,22.825,-0.325,NA,0
2020-07-07 16:00:00,30.247333333333334,23.602,24.398666666666667,23.546,23.371333333333332,23.022666666666666,-0.35,NA,0
2020-07-07 16:15:00,30.204,22.587333333333333,27.7,25.036,23.427333333333333,23.108,-0.32,NA,0
2020-07-07 16:30:00,30.165333333333333,21.894,30.124,26.97,23.102666666666668,22.844,-0.25733333333333336,NA,0
2020-07-07 16:45:00,30.154,21.39,32.17666666666667,28.822,22.68733333333333,22.445333333333334,-0.23933333333333334,NA,0
2020-07-07 17:00:00,30.142666666666667,21.435333333333332,33.99933333333333,30.550666666666668,22.424666666666667,22.164,-0.25666666666666665,NA,0
2020-07-07 17:15:00,30.145333333333333,21.123333333333335,35.682,32.15266666666667,22.152666666666665,21.89,-0.26266666666666666,NA,0
2020-07-07 17:30:00,30.152,21.166666666666668,37.20133333333333,33.63933333333333,22.035999999999998,21.739333333333335,-0.29533333333333334,NA,0
2020-07-07 17:45:00,30.141333333333332,20.922,38.644,35.02066666666666,21.836000000000002,21.549333333333333,-0.28800000000000003,NA,0
2020-07-07 18:00:00,30.148,21.360666666666667,39.992666666666665,36.316,21.852666666666668,21.508666666666667,-0.344,NA,0
2020-07-07 18:15:00,30.208666666666666,22.06,41.24733333333333,37.53933333333333,22.122666666666667,21.732,-0.3893333333333333,NA,0
2020-07-07 18:30:00,30.2,22.469333333333335,42.43533333333333,38.722,22.466666666666665,22.044666666666668,-0.422,NA,0
2020-07-07 18:45:00,30.187333333333335,22.673333333333332,43.565333333333335,39.84466666666667,22.766000000000002,22.324666666666666,-0.44333333333333336,NA,0
2020-07-07 19:00:00,30.18466666666667,22.763333333333332,44.64066666666667,40.92933333333333,22.994666666666667,22.546666666666667,-0.4513333333333333,NA,0
2020-07-07 19:15:00,30.177333333333333,22.762,45.687333333333335,41.955333333333336,23.156,22.696666666666665,-0.46066666666666667,NA,0
2020-07-07 19:30:00,30.17066666666667,22.733333333333334,46.663333333333334,42.940666666666665,23.263333333333335,22.791999999999998,-0.4713333333333333,NA,0
2020-07-07 19:45:00,30.156666666666666,22.704,47.596666666666664,43.885333333333335,23.332,22.850666666666665,-0.482,NA,0
2020-07-07 20:00:00,30.148,22.65,48.492666666666665,44.77466666666667,23.377333333333333,22.878666666666664,-0.49066666666666664,NA,0
2020-07-07 20:15:00,30.136666666666667,22.608666666666668,49.34466666666667,45.620666666666665,23.39333333333333,22.886,-0.504,NA,0
2020-07-07 20:30:00,30.128,22.57,50.141333333333336,46.416666666666664,23.395999999999997,22.884,-0.51,NA,0
2020-07-07 20:45:00,30.118,22.518,50.89933333333333,47.165333333333336,23.392,22.877333333333333,-0.5113333333333333,NA,0
2020-07-07 21:00:00,30.11466666666667,22.445333333333334,51.62,47.886,23.361333333333334,22.852,-0.512,NA,0
2020-07-07 21:15:00,30.104666666666667,22.380666666666666,52.29066666666667,48.556,23.325999999999997,22.816666666666666,-0.508,NA,0
2020-07-07 21:30:00,30.099333333333334,22.319333333333333,52.93533333333333,49.192,23.28066666666667,22.778,-0.5,NA,0
2020-07-07 21:45:00,30.10066666666667,22.252,53.51866666666667,49.791333333333334,23.235333333333333,22.737333333333332,-0.498,NA,0
2020-07-07 22:00:00,30.10066666666667,22.196,54.09466666666667,50.36,23.178,22.69066666666667,-0.48333333333333334,NA,0
